title,price,preprice,discount,url,brand,sku,main_material,gender
Skechers Arch Comfort B Sweet Sneakers - Black Black,6716.0,7899.0,0.0015,https://www.jumia.com.eg/skechers-arch-comfort-b-sweet-sneakers-black-black-130119083.html,skechers,SK596FS2A7RRZNAFAMZ,synthetic,Unisex
Activ Yellow & Orchid Lady Bugs Print Girls Slippers,149.0,799.0,0.008100000000000001,https://www.jumia.com.eg/activ-yellow-orchid-lady-bugs-print-girls-slippers-45550509.html,activ,AC452FS1HVUJ6NAFAMZ,rubber,Kids
Desert Women's Sportive Knit Sneakers – Stylish Printed Design,389.0,789.0,0.0051,https://www.jumia.com.eg/desert-womens-sportive-knit-sneakers-stylish-printed-design-133825213.html,desert,DE403FS2657C1NAFAMZ,textile,Men
Anta Cross-Training Shoes for Women - Multi Color,4084.0,4799.0,0.0015,https://www.jumia.com.eg/anta-cross-training-shoes-for-women-multi-color-130126945.html,anta,AN244FS2K9DIVNAFAMZ,mixed,Men
Skechers Bobs B Flex Lo Sneakers - Black Black,6031.0,6519.0,0.0015,https://www.jumia.com.eg/skechers-bobs-b-flex-lo-sneakers-black-black-130119086.html,skechers,SK596FS2S2RXBNAFAMZ,textile,Unisex
ADIDAS Breaknet Sleek Shoes Kids,1636.0,2799.0,0.0042,https://www.jumia.com.eg/adidas-breaknet-sleek-shoes-kids-133753135.html,adidas,AD537FS2J68ADNAFAMZ,synthetic,Kids
Women Lace Up Sneakers,249.0,249.0,0.0,https://www.jumia.com.eg/generic-women-lace-up-sneakers-30764557.html,adidas,GE810FS18Z87JNAFAMZ,mixed,Men
Flat Ballerina Knitwear for Women - Black,199.0,325.0,0.0039000000000000003,https://www.jumia.com.eg/generic-flat-ballerina-knitwear-for-women-black-117222121.html,adidas,GE810FS1UR63JNAFAMZ,mixed,Men
Nike Wmns Court Legacy Lift Gfx 2 Laced Shoes - White,9957.0,11709.0,0.0015,https://www.jumia.com.eg/nike-wmns-court-legacy-lift-gfx-2-laced-shoes-white-130605797.html,nike,NI948FS2Z0OGBNAFAMZ,mixed,Unisex
LC Waikiki Color Block Ankle-High Girl's Sneakers,849.0,999.0,0.0015,https://www.jumia.com.eg/lc-waikiki-color-block-ankle-high-girls-sneakers-133717136.html,lc waikiki,LC160FS2P5C45NAFAMZ,synthetic,Kids
LC Waikiki Minnie Mouse Printed Baby Girl's Sneakers,1039.0,1299.0,0.002,https://www.jumia.com.eg/lc-waikiki-minnie-mouse-printed-baby-girls-sneakers-133669763.html,lc waikiki,LC160FS29G0YHNAFAMZ,mixed,Kids
ADIDAS IDAS Litecourt Shoes,5999.0,5999.0,0.0,https://www.jumia.com.eg/adidas-idas-litecourt-shoes-132958534.html,adidas,AD537FS2DHJLVNAFAMZ,synthetic,Unisex
Sneakers Women Beige,349.0,349.0,0.0,https://www.jumia.com.eg/generic-sneakers-women-beige-94227554.html,adidas,GE810FS0R4RRTNAFAMZ,mixed,Men
ADIDAS IDAS Breaknet Sleek Shoes,4599.0,4599.0,0.0,https://www.jumia.com.eg/adidas-idas-breaknet-sleek-shoes-132958453.html,adidas,AD537FS28NXLVNAFAMZ,synthetic,Unisex
Glitter Women Sneakers - White,678.0,1130.0,0.004,https://www.jumia.com.eg/glitter-women-sneakers-white-130126834.html,glitter,GL733FS2DNGPJNAFAMZ,mixed,Men
Activ Lace Up Leather Shoes - Black & Red,849.0,3999.0,0.0079,https://www.jumia.com.eg/activ-lace-up-leather-shoes-black-red-133918519.html,activ,AC452FS3629KDNAFAMZ,leather,Unisex
T.F. Short Heeled Boots - Beige,575.0,800.0,0.0028000000000000004,https://www.jumia.com.eg/generic-t.f.-short-heeled-boots-beige-133834053.html,adidas,GE810FS28EGHLNAFAMZ,leather,Unisex
ADIDAS IDAS Junior Boys And Girls Ultradream Dna Shoes Kids -White,5999.0,5999.0,0.0,https://www.jumia.com.eg/adidas-idas-junior-boys-and-girls-ultradream-dna-shoes-kids-white-130482968.html,adidas,AD537FS33AIVNNAFAMZ,textile,Kids
ZR ZR SPORT Dream Waves Kids Shoes - Beige,200.0,599.0,0.0067,https://www.jumia.com.eg/zr-zr-sport-dream-waves-kids-shoes-beige-121622593.html,zr,ZR667FS2B2GC4NAFAMZ,mixed,Kids
Flat Sneaker Shoes Casual For Kids - Rose,520.0,750.0,0.0031,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-rose-60584722.html,adidas,GE810FS0DJKUYNAFAMZ,leather,Kids
Sneakers - Black,279.99,399.99,0.003,https://www.jumia.com.eg/generic-sneakers-black-44830436.html,adidas,GE810FS11QYPWNAFAMZ,rubber,Unisex
Activ Navy Blue Self Pattern Comfy Slip On Shoes,1699.0,2999.0,0.0043,https://www.jumia.com.eg/activ-navy-blue-self-pattern-comfy-slip-on-shoes-133729820.html,activ,AC452FS1P9CJHNAFAMZ,textile,Unisex
Puma Turino II Cool Light Gray-Archive G Shoes,6977.5,7539.0,0.0015,https://www.jumia.com.eg/puma-turino-ii-cool-light-gray-archive-g-shoes-131477676.html,puma,PU466FS2RTWPXNAFAMZ,textile,Unisex
Glitter Women Ballerina - Black,310.5,690.0,0.0055000000000000005,https://www.jumia.com.eg/glitter-women-ballerina-black-114626650.html,glitter,GL733FS1QWPTDNAFAMZ,suede,Men
Flats for Girls - Elegant White Design,245.0,500.0,0.0051,https://www.jumia.com.eg/generic-flats-for-girls-elegant-white-design-38651582.html,adidas,GE810FS0GZ6UBNAFAMZ,leather,Kids
ADIDAS IDAS Fortarun 3.0 Shoes Kids,3999.0,3999.0,0.0,https://www.jumia.com.eg/adidas-idas-fortarun-3.0-shoes-kids-132958485.html,adidas,AD537FS2MCWIRNAFAMZ,synthetic,Kids
ADIDAS IDAS Litecourt Shoes,4999.0,4999.0,0.0,https://www.jumia.com.eg/adidas-idas-litecourt-shoes-132958492.html,adidas,AD537FS253BZ7NAFAMZ,synthetic,Unisex
Starter Elegance Women Sneakers - Black,1590.0,1590.0,0.0,https://www.jumia.com.eg/starter-elegance-women-sneakers-black-106661006.html,starter,ST352FS2N9PN8NAFAMZ,mixed,Men
Puma Skyrocket Lite Alt Black White Sneakers,2999.0,6800.0,0.005600000000000001,https://www.jumia.com.eg/puma-skyrocket-lite-alt-black-white-sneakers-133865408.html,puma,PU466FS2ZFTDTNAFAMZ,mixed,Unisex
Women Sock Sneakers NEW,249.0,249.0,0.0,https://www.jumia.com.eg/generic-women-sock-sneakers-new-39279244.html,adidas,GE810FS0QDG0DNAFAMZ,mixed,Men
Starter DivaWalk Women Sneakers - Pink,975.0,975.0,0.0,https://www.jumia.com.eg/starter-divawalk-women-sneakers-pink-107222672.html,starter,ST352FS23ZDZ2NAFAMZ,mixed,Men
ADIDAS Breaknet 3.0 Shoes,2455.0,4199.0,0.0042,https://www.jumia.com.eg/adidas-breaknet-3.0-shoes-133849618.html,adidas,AD537FS306CMPNAFAMZ,synthetic,Unisex
Anta Casual Shoes For Women - Multi Color,5195.0,6109.0,0.0015,https://www.jumia.com.eg/anta-casual-shoes-for-women-multi-color-130126961.html,anta,AN244FS1XMWJBNAFAMZ,mixed,Men
ADIDAS Court Shoes,2221.0,3799.0,0.0042,https://www.jumia.com.eg/adidas-court-shoes-133753126.html,adidas,AD537FS2OJ4QDNAFAMZ,synthetic,Unisex
ADIDAS IDAS Copa Pure 2 Club Turf Boots Kids - aurora black,2499.0,2499.0,0.0,https://www.jumia.com.eg/adidas-idas-copa-pure-2-club-turf-boots-kids-aurora-black-130079938.html,adidas,AD537FS31JOZVNAFAMZ,synthetic,Kids
ADIDAS IDAS VL Court 3.0 Shoes,5999.0,5999.0,0.0,https://www.jumia.com.eg/adidas-idas-vl-court-3.0-shoes-132013519.html,adidas,AD537FS3616A7NAFAMZ,leather,Unisex
Activ Lace Up Textile Comfy Sneakers - Purple,1399.0,2999.0,0.0053,https://www.jumia.com.eg/activ-lace-up-textile-comfy-sneakers-purple-129997858.html,activ,AC452FS32O1X4NAFAMZ,textile,Unisex
ADIDAS ADIDAS Grand Court Lifestyle Tennis Lace-Up Shoes - White,1753.0,2999.0,0.0042,https://www.jumia.com.eg/adidas-adidas-grand-court-lifestyle-tennis-lace-up-shoes-white-130113577.html,adidas,AD537FS2XP3VJNAFAMZ,textile,Unisex
Starter Breeze Women Sneakers - Beige,1272.0,1590.0,0.002,https://www.jumia.com.eg/starter-breeze-women-sneakers-beige-132349730.html,starter,ST352FS1PSO7NNAFAMZ,mixed,Men
Reebok Lite 4 Sneakers - Black,5313.0,6249.0,0.0015,https://www.jumia.com.eg/reebok-lite-4-sneakers-black-130977839.html,reebok,RE030FS37FH5BNAFAMZ,leather,Unisex
Skechers Bobs Sparrow Flex Sneakers - White,3640.0,5739.0,0.004,https://www.jumia.com.eg/skechers-bobs-sparrow-flex-sneakers-white-130119085.html,skechers,SK596FS2M4FVJNAFAMZ,textile/synthetic,Unisex
